id,employee_id,score,source,pulse_label,comment,trend,risk_band,source_signals,captured_at
engagement-emp-93-2,emp-93,74,pulse,stable,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-03-15T10:00:00+00:00
engagement-emp-93-3,emp-93,75,manager_review,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-04-15T10:00:00+00:00
engagement-emp-93-4,emp-93,78,pulse,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-05-15T10:00:00+00:00
engagement-emp-93-5,emp-93,78,survey,boost,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-06-15T10:00:00+00:00
engagement-emp-93-6,emp-93,80,manager_review,boost,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-07-15T10:00:00+00:00
engagement-emp-93-7,emp-93,77,survey,engaged,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-08-15T10:00:00+00:00
engagement-emp-93-8,emp-93,81,survey,stable,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-09-15T10:00:00+00:00
engagement-emp-93-9,emp-93,85,manager_review,boost,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-10-15T10:00:00+00:00
engagement-emp-93-10,emp-93,81,manager_review,watch,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-11-15T10:00:00+00:00
engagement-emp-93-11,emp-93,77,survey,stable,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-12-15T10:00:00+00:00
engagement-emp-93-12,emp-93,81,pulse,boost,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-01-15T10:00:00+00:00
engagement-emp-93-13,emp-93,83,survey,stable,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-02-15T10:00:00+00:00
engagement-emp-93-14,emp-93,85,manager_review,engaged,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-03-15T10:00:00+00:00
engagement-emp-93-15,emp-93,87,pulse,stable,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-04-15T10:00:00+00:00
engagement-emp-93-16,emp-93,87,survey,boost,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-05-15T10:00:00+00:00
engagement-emp-93-17,emp-93,90,pulse,engaged,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-06-15T10:00:00+00:00
engagement-emp-94-0,emp-94,90,manager_review,engaged,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2023-06-15T10:00:00+00:00
engagement-emp-94-1,emp-94,86,manager_review,engaged,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2023-07-15T10:00:00+00:00
engagement-emp-94-2,emp-94,84,pulse,stable,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2023-08-15T10:00:00+00:00
engagement-emp-94-3,emp-94,84,pulse,engaged,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2023-09-15T10:00:00+00:00
engagement-emp-94-4,emp-94,82,manager_review,watch,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2023-10-15T10:00:00+00:00
engagement-emp-94-5,emp-94,85,survey,watch,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2023-11-15T10:00:00+00:00
engagement-emp-94-6,emp-94,85,pulse,engaged,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2023-12-15T10:00:00+00:00
engagement-emp-94-7,emp-94,88,pulse,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-01-15T10:00:00+00:00
engagement-emp-94-8,emp-94,86,pulse,stable,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-02-15T10:00:00+00:00
engagement-emp-94-9,emp-94,84,pulse,stable,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-03-15T10:00:00+00:00
engagement-emp-94-10,emp-94,80,survey,boost,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-04-15T10:00:00+00:00
engagement-emp-94-11,emp-94,84,pulse,boost,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-05-15T10:00:00+00:00
engagement-emp-94-12,emp-94,87,survey,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-06-15T10:00:00+00:00
engagement-emp-94-13,emp-94,87,survey,boost,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-07-15T10:00:00+00:00
engagement-emp-94-14,emp-94,90,manager_review,engaged,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-08-15T10:00:00+00:00
engagement-emp-94-15,emp-94,94,manager_review,engaged,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-09-15T10:00:00+00:00
engagement-emp-94-16,emp-94,91,survey,boost,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-10-15T10:00:00+00:00
engagement-emp-94-17,emp-94,94,pulse,engaged,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-11-15T10:00:00+00:00
engagement-emp-94-18,emp-94,95,pulse,engaged,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-12-15T10:00:00+00:00
engagement-emp-94-19,emp-94,94,manager_review,boost,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-01-15T10:00:00+00:00
engagement-emp-94-20,emp-94,95,survey,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-02-15T10:00:00+00:00
engagement-emp-94-21,emp-94,94,survey,stable,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-03-15T10:00:00+00:00
engagement-emp-94-22,emp-94,96,manager_review,watch,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-04-15T10:00:00+00:00
engagement-emp-94-23,emp-94,98,pulse,watch,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-05-15T10:00:00+00:00
engagement-emp-94-24,emp-94,97,survey,watch,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-06-15T10:00:00+00:00
engagement-emp-94-25,emp-94,98,pulse,engaged,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-07-15T10:00:00+00:00
engagement-emp-94-26,emp-94,98,pulse,watch,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-08-15T10:00:00+00:00
engagement-emp-94-27,emp-94,98,pulse,boost,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-09-15T10:00:00+00:00
engagement-emp-94-28,emp-94,94,survey,engaged,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-10-15T10:00:00+00:00
engagement-emp-94-29,emp-94,96,pulse,stable,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-11-15T10:00:00+00:00
engagement-emp-94-30,emp-94,98,pulse,engaged,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-12-15T10:00:00+00:00
engagement-emp-94-31,emp-94,97,survey,stable,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-01-15T10:00:00+00:00
engagement-emp-94-32,emp-94,96,pulse,boost,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-02-15T10:00:00+00:00
engagement-emp-94-33,emp-94,93,pulse,watch,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-03-15T10:00:00+00:00
engagement-emp-94-34,emp-94,94,manager_review,engaged,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-04-15T10:00:00+00:00
engagement-emp-94-35,emp-94,90,pulse,boost,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-05-15T10:00:00+00:00
engagement-emp-94-36,emp-94,94,pulse,engaged,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-06-15T10:00:00+00:00
engagement-emp-95-0,emp-95,73,survey,boost,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-08-15T10:00:00+00:00
engagement-emp-95-1,emp-95,69,survey,engaged,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-09-15T10:00:00+00:00
engagement-emp-95-2,emp-95,73,manager_review,stable,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-10-15T10:00:00+00:00
engagement-emp-95-3,emp-95,72,pulse,watch,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 3, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-11-15T10:00:00+00:00
engagement-emp-95-4,emp-95,71,survey,boost,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-12-15T10:00:00+00:00
engagement-emp-95-5,emp-95,68,pulse,engaged,Mesure mensuelle d'engagement.,-3,medium,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-01-15T10:00:00+00:00
engagement-emp-95-6,emp-95,64,pulse,boost,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-02-15T10:00:00+00:00
engagement-emp-95-7,emp-95,68,pulse,watch,Mesure mensuelle d'engagement.,4,medium,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-03-15T10:00:00+00:00
engagement-emp-95-8,emp-95,70,survey,boost,Mesure mensuelle d'engagement.,2,medium,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-04-15T10:00:00+00:00
engagement-emp-95-9,emp-95,74,pulse,stable,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-05-15T10:00:00+00:00
engagement-emp-95-10,emp-95,76,pulse,boost,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-06-15T10:00:00+00:00
engagement-emp-96-0,emp-96,72,survey,watch,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2023-06-15T10:00:00+00:00
engagement-emp-96-1,emp-96,70,manager_review,engaged,Mesure mensuelle d'engagement.,-2,medium,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2023-07-15T10:00:00+00:00
engagement-emp-96-2,emp-96,71,manager_review,engaged,Mesure mensuelle d'engagement.,1,medium,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2023-08-15T10:00:00+00:00
engagement-emp-96-3,emp-96,71,pulse,engaged,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2023-09-15T10:00:00+00:00
engagement-emp-96-4,emp-96,69,survey,boost,Mesure mensuelle d'engagement.,-2,medium,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2023-10-15T10:00:00+00:00
engagement-emp-96-5,emp-96,73,manager_review,watch,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2023-11-15T10:00:00+00:00
engagement-emp-96-6,emp-96,77,manager_review,engaged,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2023-12-15T10:00:00+00:00
engagement-emp-96-7,emp-96,76,pulse,watch,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-01-15T10:00:00+00:00
engagement-emp-96-8,emp-96,77,pulse,stable,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-02-15T10:00:00+00:00
engagement-emp-96-9,emp-96,80,manager_review,engaged,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-03-15T10:00:00+00:00
engagement-emp-96-10,emp-96,80,pulse,watch,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-04-15T10:00:00+00:00
engagement-emp-96-11,emp-96,78,survey,boost,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-05-15T10:00:00+00:00
engagement-emp-96-12,emp-96,82,survey,watch,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-06-15T10:00:00+00:00
engagement-emp-96-13,emp-96,80,manager_review,engaged,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-07-15T10:00:00+00:00
engagement-emp-96-14,emp-96,81,manager_review,engaged,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-08-15T10:00:00+00:00
engagement-emp-96-15,emp-96,82,pulse,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-09-15T10:00:00+00:00
engagement-emp-96-16,emp-96,81,pulse,engaged,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-10-15T10:00:00+00:00
engagement-emp-96-17,emp-96,77,manager_review,engaged,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 3, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-11-15T10:00:00+00:00
engagement-emp-96-18,emp-96,80,survey,engaged,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-12-15T10:00:00+00:00
engagement-emp-96-19,emp-96,76,survey,watch,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-01-15T10:00:00+00:00
engagement-emp-96-20,emp-96,80,manager_review,boost,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-02-15T10:00:00+00:00
engagement-emp-96-21,emp-96,78,survey,boost,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-03-15T10:00:00+00:00
engagement-emp-96-22,emp-96,77,survey,boost,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-04-15T10:00:00+00:00
engagement-emp-96-23,emp-96,75,pulse,stable,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-05-15T10:00:00+00:00
engagement-emp-96-24,emp-96,71,manager_review,engaged,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-06-15T10:00:00+00:00
engagement-emp-96-25,emp-96,71,pulse,stable,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-07-15T10:00:00+00:00
engagement-emp-96-26,emp-96,72,manager_review,stable,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-08-15T10:00:00+00:00
engagement-emp-96-27,emp-96,70,manager_review,watch,Mesure mensuelle d'engagement.,-2,medium,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-09-15T10:00:00+00:00
engagement-emp-96-28,emp-96,69,manager_review,engaged,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-10-15T10:00:00+00:00
engagement-emp-96-29,emp-96,69,pulse,stable,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-11-15T10:00:00+00:00
engagement-emp-96-30,emp-96,73,manager_review,engaged,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-12-15T10:00:00+00:00
engagement-emp-96-31,emp-96,69,manager_review,stable,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-01-15T10:00:00+00:00
engagement-emp-96-32,emp-96,72,pulse,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-02-15T10:00:00+00:00
engagement-emp-96-33,emp-96,74,pulse,watch,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-03-15T10:00:00+00:00
engagement-emp-96-34,emp-96,78,pulse,boost,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-04-15T10:00:00+00:00
engagement-emp-96-35,emp-96,81,survey,watch,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-05-15T10:00:00+00:00
engagement-emp-96-36,emp-96,81,survey,boost,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-06-15T10:00:00+00:00
engagement-emp-97-0,emp-97,66,survey,boost,Mesure mensuelle d'engagement.,2,medium,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-07-15T10:00:00+00:00
engagement-emp-97-1,emp-97,66,survey,stable,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-08-15T10:00:00+00:00
engagement-emp-97-2,emp-97,66,survey,boost,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-09-15T10:00:00+00:00
engagement-emp-97-3,emp-97,65,survey,stable,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-10-15T10:00:00+00:00
engagement-emp-97-4,emp-97,67,survey,engaged,Mesure mensuelle d'engagement.,2,medium,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-11-15T10:00:00+00:00
engagement-emp-97-5,emp-97,71,pulse,stable,Mesure mensuelle d'engagement.,4,medium,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-12-15T10:00:00+00:00
engagement-emp-97-6,emp-97,74,manager_review,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-01-15T10:00:00+00:00
engagement-emp-97-7,emp-97,75,manager_review,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-02-15T10:00:00+00:00
engagement-emp-97-8,emp-97,74,pulse,boost,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-03-15T10:00:00+00:00
engagement-emp-97-9,emp-97,72,pulse,engaged,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-04-15T10:00:00+00:00
engagement-emp-97-10,emp-97,74,survey,watch,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-05-15T10:00:00+00:00
engagement-emp-97-11,emp-97,74,manager_review,watch,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-06-15T10:00:00+00:00
engagement-emp-97-12,emp-97,76,pulse,watch,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-07-15T10:00:00+00:00
engagement-emp-97-13,emp-97,80,survey,watch,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-08-15T10:00:00+00:00
engagement-emp-97-14,emp-97,77,manager_review,engaged,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-09-15T10:00:00+00:00
engagement-emp-97-15,emp-97,80,manager_review,engaged,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-10-15T10:00:00+00:00
engagement-emp-97-16,emp-97,80,manager_review,watch,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-11-15T10:00:00+00:00
